direccion,mun_clean,codigo_postal,provincia,gasolina_95,gasolina_98,diesel,diesel_premium,lon,lat,rotulo,horario,ultimo_dato
"Calle San Ramon 8,",El Campello,03560,Alicante,1.809,NA,1.809,1.869,-0.406444,38.424639,REPSOL-RIO SECO,L-D: 06:30-22:00,2022-04-12T19:53:00Z
"Calle San Ramon, 11",Churriana De La Vega,18194,Granada,1.709,NA,1.699,NA,-3.639222,37.142611,PETRONET,L-D: 07:00-23:00,2022-04-11T12:25:00Z
"Calle San Ramon, 125",El Campello,03560,Alicante,1.697,NA,1.717,NA,-0.397194,38.4325,GASEXPRESS CAMPELLO,L-D: 24H,2022-04-12T12:08:00Z
"Calle San Ramon, 259",Cerdanyola Del Vallès,08290,Barcelona,1.739,NA,1.769,NA,2.129222,41.488167,ESCLATOIL,L-D: 24H,2022-04-11T22:00:00Z
"Calle San Roque, 1",Méntrida,45930,Toledo,NA,NA,1.799,NA,-4.189861,40.237083,PETROMENTRIDA,L-D: 24H,2022-04-11T11:39:00Z
"Calle San Roque, 21",Fuentes Claras,44340,Teruel,NA,NA,NA,NA,-1.31875,40.862472,CEREALES TERUEL,L-D: 24H,2022-04-11T21:00:00Z
"Calle San Roque, 29",Otos,46844,Valencia / València,1.75,NA,1.75,NA,-0.445667,38.855583,COOP. LLUTXENT-OTOS,L-D: 06:00-22:00,2022-04-12T19:00:00Z
"Calle San Roque, 45",Paterna Del Campo,21880,Huelva,NA,NA,1.77,NA,-6.405333,37.421889,OLIPATERNA,L-D: 07:00-21:00,2022-04-12T16:11:00Z
"Calle San Roque, 54",Tomares,41940,Sevilla,1.769,NA,1.699,1.709,-6.029306,37.378083,BALLENOIL,L-D: 24H,2022-04-12T11:33:00Z
"Calle San Roque, 90",Lugo,27002,Lugo,1.819,NA,1.849,1.899,-7.549944,43.002583,REPSOL,L-D: 07:00-23:00,2022-04-11T23:00:00Z
"Calle San Sebastian, 2",Puente Genil,14500,Córdoba,1.789,1.909,1.829,1.899,-4.779,37.390611,CEPSA,L-S: 06:00-22:00,2022-04-12T12:58:00Z
"Calle San Sebastian, S/N.",Chozas De Canales,45960,Toledo,NA,NA,1.746,NA,-4.039167,40.09675,PETRODOS,L-D: 24H,2022-04-11T21:53:00Z
"Calle San Vicente Del Raspeig, 4",Castalla,03420,Alicante,1.809,NA,1.859,NA,-0.663889,38.596361,MASOIL CASTALLA,L-D: 24H,2022-04-11T11:54:00Z
"Calle San Vicente Martir, 297",València,46017,Valencia / València,1.799,1.941,1.799,1.889,-0.385306,39.448556,BP LA CRUZ,L-D: 24H,2022-04-12T00:00:00Z
"Calle Sancho Ramirez, 2",Pamplona/Iruña,31008,Navarra,1.799,1.919,1.805,1.905,-1.661611,42.806833,CEPSA,L-D: 24H,2022-04-11T15:04:00Z
"Calle Sanroque/J.carlos I, S/N",Vilagarcía De Arousa,36600,Pontevedra,1.769,1.879,1.799,1.869,-8.763056,42.594583,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Calle Sansofe, 4",Firgas,35431,Palmas (Las),1.459,1.568,1.399,1.545,-15.558611,28.118778,CEPSA,L-V: 06:00-22:00; S: 07:00-23:00; D: 08:00-14:00,2022-04-11T10:45:00Z
"Calle Sant Adria, 81",Barcelona,08030,Barcelona,1.849,1.999,1.849,1.899,2.201472,41.435833,REPSOL,L-S: 06:00-22:00; D: 07:00-15:00,2022-04-12T10:38:00Z
"Calle Sant Galderich, 14",Sant Pol De Mar,08395,Barcelona,1.789,1.899,1.819,1.889,2.604917,41.607944,GALP,L-D: 06:00-23:00,2022-04-12T02:17:00Z
"Calle Sant Ignasi, 68",Palma,07008,Balears (Illes),1.829,1.979,1.859,1.919,2.675944,39.574389,REPSOL,L-V: 07:00-20:00; S: 07:00-14:00,2022-04-12T00:00:00Z
"Calle Sant Juan Bosco, 44",Deltebre,43580,Tarragona,1.779,1.889,1.789,1.839,0.745222,40.715556,REPSOL,L: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Sant Pons De La Barca, 2",Girona,17007,Girona,1.839,1.971,1.899,1.965,2.819028,41.991167,CEPSA,L-S: 07:00-21:00; D: 08:00-15:00,2022-04-11T08:23:00Z
"Calle Sant Rafael, 7",Gandia,46700,Valencia / València,1.829,NA,1.799,NA,-0.184139,38.966528,REPSOL,L-D: 24H,2022-04-11T08:11:00Z
"Calle Sant Sebastià, 41",Caldes De Malavella,17455,Girona,1.719,NA,1.769,NA,2.799389,41.836556,OILAREA,L-D: 24H,2022-04-12T00:12:00Z
"Calle Santa Alodia, 4",Orihuela,03189,Alicante,1.677,NA,1.707,NA,-0.721889,37.937139,PLENOIL,L-D: 24H,2022-04-12T14:15:00Z
"Calle Santa Ana, 115",Cerdanyola Del Vallès,08193,Barcelona,1.747,NA,1.767,NA,2.128028,41.500472,BALLENOIL,L-D: 24H,2022-04-11T19:52:00Z
"Calle Santa Ana, S/N",Villacañas,45860,Toledo,NA,NA,1.789,NA,-3.333833,39.628306,SUMINISTROS VILLACAÑAS,L-D: 24H,2022-04-11T11:00:00Z
"Calle Santa Anna, 133",Cerdanyola Del Vallès,08290,Barcelona,1.749,1.959,1.769,1.799,2.124972,41.500278,NUROIL,L-D: 24H,2022-04-11T16:15:00Z
"Calle Santa Apolonia, 161",Avilés,33400,Asturias,1.769,NA,1.809,1.899,-5.902833,43.538111,REPSOL,L-V: 08:00-20:00; S-D: 10:00-19:00,2022-04-12T00:00:00Z
"Calle Santa Barbara, 1",Carcaixent,46740,Valencia / València,1.825,1.982,1.832,1.91,-0.449639,39.126389,REPSOL,L-S: 06:00-22:00; D: 07:00-14:00,2022-04-11T11:19:00Z
"Calle Santa Catalina, 6",Murcia,30151,Murcia,1.667,NA,1.667,NA,-1.132389,37.946389,PLENOIL,L-D: 24H,2022-04-12T14:15:00Z
"Calle Santa Cruz, 4",Camas,41900,Sevilla,1.689,NA,1.689,1.699,-6.036389,37.418,BALLENOIL,L-D: 24H,2022-04-12T10:53:00Z
"Calle Santa Engracia, 82",Madrid,28010,Madrid,1.819,1.969,1.819,1.909,-3.699667,40.437528,REPSOL,L-X: 07:00-23:00; J: 07:00-23:59; V-S: 00:00-23:59; D: 00:00-23:00,2022-04-12T00:00:00Z
"Calle Santa Eugenia, 122",Girona,17006,Girona,1.809,1.959,1.799,1.869,2.8085,41.978056,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Santa Eulalia, 27",L'hospitalet De Llobregat,08902,Barcelona,1.859,1.999,1.859,1.949,2.130083,41.367639,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Santa Genoveva, 26",Madrid,28017,Madrid,1.82,NA,1.794,1.854,-3.648806,40.424306,CEPSA,L-S: 07:00-21:00,2022-04-12T00:00:00Z
"Calle Santa Lucia, S/N",La Puebla De Montalbán,45516,Toledo,1.769,1.949,1.829,1.859,-4.359528,39.858944,REPSOL,L-D: 06:30-21:45,2022-04-11T09:46:00Z
"Calle Santa Maria, 13",Aribe,31671,Navarra,1.93,NA,1.95,NA,-1.265667,42.945722,PETRONOR,L-D: 08:00-21:00,2022-04-11T09:23:00Z
"Calle Santa Mision, 19",Villatobas,45310,Toledo,NA,NA,1.757,NA,-3.324889,39.905528,TOBASPETRO,L-D: 24H,2022-04-11T12:36:00Z
"Calle Santa Rosa, 49",Cerdanyola Del Vallès,08290,Barcelona,1.864,1.996,1.849,1.929,2.131139,41.485306,CEPSA,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Santander, 102",Barcelona,08030,Barcelona,1.849,1.979,1.859,1.929,2.206861,41.432972,REPSOL,L-D: 24H,2022-04-11T11:04:00Z
"Calle Santander, 27",Castro-Urdiales,39700,Cantabria,1.799,NA,1.809,NA,-3.220833,43.383583,REPSOL,L-S: 08:00-21:00,2022-04-12T00:00:00Z
"Calle Santander, 50",Barcelona,08020,Barcelona,NA,NA,NA,1.799,2.202694,41.427806,PREMIUM ENERGY LA SAGRERA,L-D: 24H,2022-04-10T22:06:00Z
"Calle Santiago Lopez Gonzalez, 17",Valladolid,47016,Valladolid,1.695,NA,1.65,1.7,-4.769028,41.628278,LA ESTRELLA DE QATAR,L-D: 06:00-23:59,2022-04-11T11:44:00Z
"Calle Santiago Lopez Gonzalez, 3",Valladolid,47197,Valladolid,1.692,NA,1.647,1.657,-4.766556,41.626083,BALLENOIL,L-D: 24H,2022-04-12T14:08:00Z
"Calle Santiago Ramon Y Cajal, 35",Elche/Elx,03203,Alicante,1.813,1.959,1.855,1.925,-0.614861,38.296528,CONFORT AUTO,L-V: 06:00-22:00; S: 07:00-14:00,2022-04-12T15:14:00Z
"Calle Santiago Russinyol, S/N",Arbeca,25140,Lleida,1.729,NA,1.719,NA,0.920917,41.542889,CEPSA,L-D: 24H,2022-04-11T09:35:00Z
"Calle Santisimo Cristo Esq. C/ Los Almacenes, S/N",Utiel,46313,Valencia / València,NA,NA,1.615,NA,-1.282306,39.619194,COOP. VIRGEN DE LORETO,L-D: 08:00-10:00,2022-04-11T10:50:00Z
"Calle Santo Domingo, 1",Aracena,21200,Huelva,1.795,NA,1.849,NA,-6.55875,37.888667,ASB ENERGIA,L-D: 24H,2022-04-11T10:50:00Z
"Calle Santo Domingo, 10",Madrid,28000,Madrid,1.829,1.969,1.839,1.919,-3.679083,40.508056,SHELL,L-D: 24H,2022-04-12T15:00:00Z
"Calle Santo Domingo, 14",La Muela,50196,Zaragoza,1.797,NA,1.815,NA,-1.067556,41.616861,BOLA,L-D: 00:00-23:59,2022-04-11T10:58:00Z
"Calle Santo Domingo, 3",Motril,18600,Granada,1.704,NA,1.704,NA,-3.511528,36.736972,MINIOIL,L-D: 24H,2022-04-11T11:04:00Z
"Calle Santo Tomas Urbaniz. La Leala Parcela 3 Y 4, 3",Benalmádena,29630,Málaga,1.759,NA,NA,NA,-4.5305,36.605806,BALLENOIL,L-D: 24H,2022-04-12T11:17:00Z
"Calle Sarasate, 1",Majadahonda,28220,Madrid,1.809,1.941,1.855,1.955,-3.856806,40.451,CEPSA RELAMPAGO,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Calle Sebastian Feringan, S/N",Cartagena,30205,Murcia,1.799,1.909,1.799,1.859,-1.000722,37.61575,SHELL,L-D: 24H,2022-04-12T09:34:00Z
"Calle Sector Mas Dorca, 2",L'ametlla Del Vallès,08480,Barcelona,1.759,NA,1.759,1.819,2.268028,41.6435,PETROLIS INDEPENDENTS - PETRO7,L-D: 24H,2022-04-12T10:45:00Z
"Calle Secundino Alonso, 26",Puerto Del Rosario,35600,Palmas (Las),1.479,1.609,1.409,1.529,-13.861806,28.498417,DISA SECUNDINO ALONSO,L-D: 06:00-22:00,2022-04-12T16:37:00Z
"Calle Segarra Ribes, S/N",Castelló De La Plana,12005,Castellón / Castelló,1.789,1.931,1.789,1.879,-0.034917,39.981,BP FADRELL,L-D: 06:00-22:00,2022-04-11T09:07:00Z
"Calle Segorbe, 3",Moncofa,12593,Castellón / Castelló,1.79,NA,1.79,NA,-0.152194,39.810472,CARBURANTES COOPERATIVOS,L-D: 24H,2022-04-11T15:11:00Z
"Calle Segunda, 9",Carbajosa De La Sagrada,37188,Salamanca,1.789,1.939,1.829,1.919,-5.655556,40.939694,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Calle Senija, 2",Elche/Elx,03206,Alicante,1.697,NA,1.737,NA,-0.712472,38.282583,BALLENOIL,L-D: 24H,2022-04-12T10:53:00Z
"Calle Señor De La Expiración, S/N",Lanjarón,18420,Granada,1.809,1.999,1.825,1.868,-3.473056,36.920667,REPSOL,L: 06:00-22:00,2022-04-11T15:36:00Z
"Calle Sequia, Segon Brac Parcela, 52",Massanassa,46470,Valencia / València,1.758,1.858,1.728,NA,-0.388,39.410444,COOP.+SAN+PEDRO,L-D: 24H,2022-04-12T13:34:00Z
"Calle Seriñana, 18",Cadaqués,17488,Girona,1.789,1.899,1.789,1.839,3.276167,42.290083,REPSOL,L-D: 08:00-20:00,2022-04-12T10:17:00Z
"Calle Serrano, 197",Madrid,28002,Madrid,1.819,1.969,1.819,1.909,-3.682194,40.451472,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Calle Serreria, 19",València,46022,Valencia / València,1.739,1.879,1.749,1.829,-0.337222,39.463556,SHELL,L-D: 24H,2022-04-12T14:00:00Z
"Calle Seseña, 40",Madrid,28024,Madrid,1.859,1.959,1.859,1.919,-3.764917,40.397444,STAR PETROLEUM,L-D: 24H,2022-04-12T15:00:00Z
"Calle Setas, 1",Pioz,19162,Guadalajara,1.859,1.989,1.839,1.889,-3.178028,40.464111,REPSOL,L-D: 05:00-23:00,2022-04-11T14:13:00Z
"Calle Severo Ochoa Esquina Calle Julio Palacios, S/N",Leganés,28914,Madrid,1.779,1.919,1.779,1.859,-3.749333,40.320611,SHELL,L-S: 08:00-19:00; D: 09:00-18:00,2022-04-12T14:00:00Z
"Calle Severo Ochoa, 23",Chiclana De La Frontera,11130,Cádiz,1.769,NA,1.769,NA,-6.154194,36.426583,CLC CALIDAD LOW COST,L-D: 24H,2022-04-11T16:12:00Z
"Calle Severo Ochoa, 27",A Coruña,15008,Coruña (A),1.699,NA,1.689,NA,-8.426889,43.350972,PETROPRIX,L-D: 24H,2022-04-12T13:10:00Z
"Calle Severo Ochoa, 36",Gijón,33210,Asturias,1.779,1.911,1.819,1.919,-5.675944,43.527167,CEPSA,L-D: 06:00-22:00,2022-04-12T06:00:00Z
"Calle Severo Ochoa, 39",A Coruña,15008,Coruña (A),1.769,NA,1.729,NA,-8.429389,43.351417,SBC,L-D: 24H,2022-04-11T09:37:00Z
"Calle Severo Ochoa, 48",Villalbilla,28810,Madrid,1.689,NA,1.699,NA,-3.317889,40.441111,FAST FUEL,L-D: 24H,2022-04-11T11:32:00Z
"Calle Severo Ochoa, Sn",Rivas-Vaciamadrid,28522,Madrid,1.799,NA,1.829,NA,-3.532639,40.336806,AVIA,L-D: 24H,2022-04-12T06:30:00Z
"Calle Sevilla, 22",Torreperogil,23320,Jaén,1.699,NA,1.699,NA,-3.304417,38.03175,E S PETROANDALUS,L-D: 24H,2022-04-11T10:58:00Z
"Calle Sevilla, 82",Carmona,41410,Sevilla,1.759,1.909,1.759,1.849,-5.650389,37.467389,REPSOL,L-V: 06:00-21:00; S: 06:00-20:00; D: 08:00-20:00,2022-04-12T00:00:00Z
"Calle Shakespeare, 1",Telde,35220,Palmas (Las),1.399,1.539,1.389,1.519,-15.390083,28.009833,CEPSA,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Sidra, 4",Benalmádena,29631,Málaga,1.769,NA,1.769,1.769,-4.533167,36.606361,PETROMARKT,L-D: 24H,2022-04-11T18:40:00Z
"Calle Sierra De Atalaya, 2",El Ejido,04700,Almería,1.647,NA,1.597,NA,-2.794083,36.776889,PLENOIL,L-D: 24H,2022-04-12T14:15:00Z
"Calle Sierra De Cazorla, 23 (P.i. La Juaida), 23",Viator,04240,Almería,1.799,1.939,1.809,1.909,-2.419472,36.884611,REPSOL,L-D: 06:00-22:00,2022-04-12T11:30:00Z
"Calle Sierra De La Demanda, 2",Madrid,28031,Madrid,1.779,1.909,1.829,1.879,-3.63375,40.370111,BP MAYORAZGO 365,L-D: 24H,2022-04-12T00:00:00Z
"Calle Sierra Nevada, 5",Pinto,28320,Madrid,1.819,1.949,1.829,1.889,-3.692111,40.264028,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Calle Sierra Pambley, 29",Villablino,24100,León,1.889,1.999,1.899,1.979,-6.313667,42.939611,AVIA,L-D: 06:00-22:00,2022-04-11T09:11:00Z
"Calle Sierra Parque Sierra Castril, S/N",Sevilla,41008,Sevilla,1.789,NA,1.799,1.829,-5.975028,37.417806,CARREFOUR,L-D: 24H,2022-04-12T12:20:00Z
"Calle Siglo Xxi, 7",Navalvillar De Pela,06760,Badajoz,NA,NA,1.73,NA,-5.470556,39.105278,SAN AGUSTIN DE OBANDO SCL,L-D: 24H,2022-04-11T11:38:00Z
"Calle Simon Bolivar, S/N",Benavente,49600,Zamora,1.799,NA,1.798,1.858,-5.662333,42.0075,STAROIL,L-D: 24H,2022-04-11T09:55:00Z
"Calle Simon Carpintero, 29",Córdoba,14014,Córdoba,1.779,NA,1.799,1.849,-4.718139,37.906667,REPSOL,L-V: 06:00-22:00; S-D: 07:00-14:00,2022-04-12T00:00:00Z
"Calle Simon Hernandez (De), 73",Móstoles,28936,Madrid,1.726,NA,1.766,NA,-3.846278,40.315389,LAVAPLUS,L-D: 24H,2022-04-12T08:53:00Z
"Calle Simon Hernandez, 75",Móstoles,28936,Madrid,1.727,NA,1.767,NA,-3.84525,40.315306,E.S. TERUGAS,L-D: 24H,2022-04-12T10:48:00Z
"Calle Sinesio Delgado, 15",Madrid,28029,Madrid,1.819,1.939,1.839,1.909,-3.701361,40.473722,GALP,L-D: 24H,2022-04-12T17:00:00Z
"Calle Sinfonia, 9",Madrid,28054,Madrid,1.699,NA,1.729,1.749,-3.776889,40.374056,BALLENOIL,L-D: 24H,2022-04-12T15:51:00Z
"Calle Socuellamos, 92",Tomelloso,13700,Ciudad Real,1.719,1.869,1.789,1.839,-3.016139,39.163694,REPSOL,L-V: 05:00-22:00; S-D: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Sodales, S/N",Fortuna,30620,Murcia,1.749,1.839,1.699,1.739,-1.124111,38.150722,E.S. PREMIER,L-D: 24H,2022-04-11T18:12:00Z
"Calle Sofia, 36",Madrid,28022,Madrid,1.799,NA,1.789,NA,-3.600417,40.426833,BEROIL LAS ROSAS,L-D: 24H,2022-04-12T15:19:00Z
"Calle Sofre, 5",Tarragona,43006,Tarragona,NA,NA,NA,NA,1.221806,41.1385,HAM BIONET,L-V: 06:00-22:00; S: 07:00-15:00,2022-04-11T11:45:00Z
"Calle Sol (Poligono La Estrella), 10",Molina De Segura,30500,Murcia,NA,NA,1.746,NA,-1.221417,38.088722,CAPITRANS,L-D: 24H,2022-04-11T18:03:00Z
"Calle Solana De La, 17",Torrejón De Ardoz,28850,Madrid,1.759,1.899,1.769,1.799,-3.467361,40.454861,PETROKAL,L-S: 06:00-23:00; D: 08:00-22:00,2022-04-12T16:44:00Z
"Calle Solana, 56",Torrejón De Ardoz,28850,Madrid,1.729,NA,1.739,NA,-3.461778,40.455806,STORE FUEL,L-D: 24H,2022-04-12T16:45:00Z
"Calle Soleá, 902",Arcos De La Frontera,11630,Cádiz,1.809,NA,1.819,NA,-5.821861,36.752556,.ES CABURANTES,L-D: 24H,2022-04-11T10:25:00Z
"Calle Soledad Vega Y Ortiz S/N (Ex-203 Km 47,8)",Jarandilla De La Vera,10450,Cáceres,1.829,1.909,1.859,1.909,-5.662944,40.130417,CEPSA,L-D: 07:00-22:00,2022-04-09T10:38:00Z
"Calle Sor Angela De La Cruz, 85",Osuna,41640,Sevilla,1.749,NA,1.769,NA,-5.113694,37.237944,VOLAROIL,L-D: 24H,2022-04-11T09:19:00Z
"Calle Sta Coloma, 71",Girona,17005,Girona,1.799,1.931,1.859,1.925,2.806306,41.963167,CEPSA,L-S: 06:00-21:00,2022-04-12T09:38:00Z
"Calle Suarez Franchy, 26",Arucas,35400,Palmas (Las),1.449,1.569,1.419,NA,-15.524583,28.117889,SHELL NUEVA ARUCAS,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Suarez Franchy, 26",Arucas,35400,Palmas (Las),1.449,1.569,1.419,NA,-15.524611,28.117889,DISA ARUCAS,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Subida Al Mayorazgo, 7",Santa Cruz De Tenerife,38010,Santa Cruz De Tenerife,1.32,1.38,1.34,NA,-16.282361,28.445306,"CANARY OIL, S.L.",L-D: 24H,2022-04-11T09:35:00Z
"Calle Sudafrica, 134",Jerez De La Frontera,11408,Cádiz,1.759,1.879,1.779,1.839,-6.134333,36.651778,GACOSUR JEREZ,L-D: 24H,2022-04-11T12:45:00Z
"Calle Sueca, 5",Cullera,46400,Valencia / València,1.769,1.899,1.799,1.849,-0.258833,39.167444,REPSOL,L-D: 06:00-22:00,2022-04-11T13:23:00Z
"Calle Suiza, 1",Valdepeñas,13300,Ciudad Real,1.749,NA,1.679,NA,-3.412944,38.763639,ENTRECAMINOS,L-D: 24H,2022-04-09T15:08:00Z
"Calle Tabernes-Chiva, 13",Guadassuar,46610,Valencia / València,1.779,NA,1.789,NA,-0.476389,39.180833,SERVICOOP,L-D: 24H,2022-04-11T09:50:00Z
"Calle Tafuriaste, 1",Puerto De La Cruz,38400,Santa Cruz De Tenerife,NA,1.599,1.459,1.559,-16.545556,28.398222,BP LAS ARENAS-COOP.TAXI PTO.CRUZ,L-V: 07:00-21:00; S-D: 08:00-13:00,2022-04-11T09:11:00Z
"Calle Tajo, 28",Barcelona,08032,Barcelona,1.824,1.954,1.814,NA,2.161389,41.429722,GALP,L-D: 24H,2022-04-11T02:51:00Z
"Calle Tajo, S/N",Dos Hermanas,41700,Sevilla,1.829,NA,1.839,NA,-5.90575,37.287806,AUTOFUEL EXPRESS,L-D: 24H,2022-04-12T14:31:00Z
"Calle Talleres, 4",Algarrobo,29750,Málaga,1.687,NA,1.697,NA,-4.049722,36.762111,PLENOIL,L-D: 24H,2022-04-12T14:15:00Z
"Calle Tamaran, 10",San Bartolomé De Tirajana,35290,Palmas (Las),1.429,NA,1.399,NA,-15.573222,27.924306,DISA,L-D: 09:00-20:00,2022-04-11T10:30:00Z
"Calle Tambora, 4",Velilla De San Antonio,28891,Madrid,NA,NA,NA,NA,-3.469556,40.345889,HAM,L-D: 24H,2022-04-11T11:45:00Z
"Calle Tarongers, 1",Puçol,46530,Valencia / València,1.869,NA,1.889,NA,-0.303028,39.625972,BURAN ENERGY,L-V: 06:00-22:00; S-D: 09:00-21:00,2022-04-12T14:06:00Z
"Calle Tarragona, 15-19 Esq.calle Balmes, 15",Ripollet,08291,Barcelona,1.789,1.929,1.799,1.869,2.155556,41.494972,GALP,L-D: 06:00-22:00,2022-04-12T02:17:00Z
"Calle Tarragona, 29",Gavà,08850,Barcelona,1.839,NA,1.819,1.889,2.013639,41.296861,REPSOL,L-S: 05:30-21:30,2022-04-11T23:00:00Z
"Calle Tarragona, 33",La Sénia,43560,Tarragona,1.779,1.889,1.789,1.859,0.284361,40.634667,PETRONOR,L-D: 24H,2022-04-12T00:00:00Z
"Calle Tarragona, S/N",Los Yébenes,45470,Toledo,NA,NA,1.729,NA,-3.868639,39.572917,ASOCIACION LOS YEBENES,L-D: 24H,2022-04-11T17:41:00Z
"Calle Taulat 15 Esquina Ciudad De Granada,",Barcelona,08005,Barcelona,1.809,1.929,1.809,NA,2.201083,41.39625,Q8,L-D: 24H,2022-04-12T13:00:00Z
"Calle Teide, 8",Valladolid,47008,Valladolid,1.695,1.799,1.695,1.75,-4.717611,41.619972,LA ESTRELLA DE QATAR,L-D: 06:00-00:00,2022-04-11T09:27:00Z
"Calle Teixidora (De La), 37",Mataró,08301,Barcelona,1.799,NA,1.799,NA,2.427889,41.526222,SHELL,L-D: 24H,2022-04-11T14:58:00Z
"Calle Teixidors, S/N",L'alcúdia,46250,Valencia / València,1.789,NA,1.755,NA,-0.509083,39.185889,FACE PETROLEUM,L-D: 24H,2022-04-12T14:00:00Z
"Calle Tejar, 69",Torrijos,45500,Toledo,1.809,NA,1.829,NA,-4.280167,39.989778,AVIA,L-D: 24H,2022-04-11T12:00:00Z
"Calle Telecomunicaciones, 2",Alcorcón,28095,Madrid,1.799,NA,1.829,NA,-3.817278,40.336083,SOLNER,L-D: 24H,2022-04-11T11:17:00Z
"Calle Tembleque, 24",Villanueva De Bogas,45410,Toledo,1.775,NA,1.74,NA,-3.65475,39.722556,PETROBOGAS,L-D: 24H,2022-04-11T11:13:00Z
"Calle Tenderete, S/N",Arrecife,35500,Palmas (Las),1.479,1.582,1.474,1.544,-13.562361,28.974833,REPSOL,L-D: 24H,2022-04-12T10:38:00Z
"Calle Tenerife (De), 2",Humanes De Madrid,28970,Madrid,1.729,NA,NA,1.739,-3.81575,40.273083,LUACENTER,L-D: 06:00-23:59,2022-04-11T10:05:00Z
"Calle Teniente Flomesta, 86",Calasparra,30420,Murcia,1.789,1.931,1.789,1.879,-1.700306,38.234972,BP,L: 06:00-22:00,2022-04-11T10:26:00Z
"Calle Teniente General Chamorro, 114",Martos,23600,Jaén,1.749,1.859,1.819,1.869,-3.974889,37.727167,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Tenorio, 1",Cotobade,36120,Pontevedra,1.819,1.951,1.835,1.915,-8.570861,42.4535,15909,L-S: 07:00-23:00; D: 08:00-23:00,2022-04-12T10:00:00Z
"Calle Teresa De Calcuta, S/N",Puerto Real,11510,Cádiz,1.729,NA,1.769,1.835,-6.193028,36.531111,CEPSA,L-V: 07:00-22:00; S-D: 08:00-22:00,2022-04-09T11:32:00Z
"Calle Terminal De Zaisa-Behobia, S/N (Ctra. Nac.1), 484",Irun,20305,Gipuzkoa,1.809,NA,1.779,1.899,-1.754111,43.341111,REPSOL,L-D: 24H,2022-04-12T06:00:00Z
"Calle Terra Alta, 47",Castellar Del Vallès,08211,Barcelona,1.749,NA,1.759,NA,2.085722,41.598361,PETROEIGHT,L-D: 24H,2022-04-11T12:47:00Z
"Calle Tertuliano, 0",Utrera,41729,Sevilla,NA,NA,1.879,NA,-5.910444,37.067583,"TRAJANO, S.C.A.",L-D: 06:00-00:15,2022-04-11T12:18:00Z
"Calle Teruel, 2",Lucena,14900,Córdoba,1.735,NA,1.725,NA,-4.499972,37.380944,ECONOIL,L-D: 24H,2022-04-12T14:00:00Z
"Calle Tetuan, S/N",Gandia,46700,Valencia / València,1.749,NA,1.764,1.824,-0.177556,38.960667,GALP,L-D: 06:00-22:00,2022-04-12T02:17:00Z
"Calle Tiburcio, 98",Daimiel,13250,Ciudad Real,1.779,1.889,1.829,1.919,-3.618194,39.062222,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Calle Tilo, 54",Illescas,45200,Toledo,1.769,NA,1.799,NA,-3.836,40.135111,BALLENOIL,L-D: 24H,2022-04-12T17:57:00Z
"Calle Tirso De Molina, 9",Cornellà De Llobregat,08940,Barcelona,1.759,NA,1.788,NA,2.0815,41.350778,PETROPASS,L-D: 24H,2022-04-12T17:19:00Z
"Calle Titeta, 1",Bétera,46117,Valencia / València,1.719,NA,1.719,NA,-0.484083,39.574389,GASEXPRESS,L-D: 24H,2022-04-12T12:08:00Z
"Calle Tiziano, 5",Torrevieja,03180,Alicante,1.784,NA,1.792,NA,-0.675139,37.98975,PARTICULAR,L: 24H,2022-04-11T17:24:00Z
"Calle Toledo Cv Via De Ronda, Sn",Parla,28980,Madrid,1.769,NA,1.759,NA,-3.778722,40.227667,BALLENOIL,L-D: 24H,2022-04-12T11:28:00Z
"Calle Toledo, 50",Guadalajara,19002,Guadalajara,1.764,1.896,1.819,1.919,-3.158972,40.622333,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Calle Toledo, S/N",Tembleque,45780,Toledo,NA,NA,1.75,NA,-3.504917,39.688861,COOP. CRISTO DE LA PALMA,L-D: 24H,2022-04-11T14:51:00Z
"Calle Toledo,, 50",Porzuna,13120,Ciudad Real,1.839,1.939,1.839,1.909,-4.162472,39.153139,REPSOL,L-S: 07:00-22:00; D: 08:00-15:00,2022-04-12T00:00:00Z
"Calle Tomas Paredes, 6",Vigo,36208,Pontevedra,1.804,1.934,1.814,1.884,-8.753444,42.221694,GALP,L-D: 07:00-23:00,2022-04-12T02:17:00Z
"Calle Tomas Redondo, 10",Madrid,28033,Madrid,1.839,1.979,1.849,1.929,-3.627917,40.470083,SHELL,L-D: 24H,2022-04-12T14:00:00Z
